# {"t_start": 1550570236.4025958, "env_id": "PongNoFrameskip-v4"} 
r,l,t--19.0,4100,5.716197--19.0,4341,8.497591--21.0,3304,11.480027-2-20.0,3444,23.223895---19.0,3921,29.731378--19.0,3975,36.189905--20.0,3923,42.735844--20.0,3838,49.03692-20-20.0,4155,56.07565-21-18.0,4429,63.14979-17-20.0,3460,69.28050-21-18.0,4954,76.824599
-21.0,4864,2570.240916
-20.0,4206,2573.940132
-21.0,3128,2576.733247
-19.0,3758,2579.969028
-21.0,3296,2582.974077
-21.0,3640,2585.97495
-20.0,3707,2589.459813
-17.0,4444,2593.205053
-21.0,3416,2596.37833
-19.0,3680,2599.437936
-20.0,3516,2602.208329
-19.0,3902,2605.518566
-21.0,3296,2608.605869
-20.0,3683,2611.665526
-20.0,3549,2614.965763
-21.0,3363,2617.682723
-20.0,3463,2620.990914
-19.0,3820,2624.034523
-20.0,3485,2627.266793
-20.0,4071,2630.657745
-21.0,3408,2633.366929
-20.0,4139,2636.816722
-21.0,3372,2640.00699
-21.0,3245,2642.77902
-21.0,3536,2645.818676
-19.0,4308,2649.489206
-21.0,3131,2652.214986
-21.0,3520,2655.472377
-21.0,4256,2658.857958
-19.0,3756,2662.204814
-20.0,4178,2665.665223
-20.0,3831,2668.888925
-20.0,4068,2672.463266
-20.0,3624,2675.604557
-19.0,4232,2679.127058
-18.0,4193,2682.642452
-21.0,3768,2686.022401
-18.0,4289,2689.530061
-21.0,3490,2692.817528
-21.0,3300,2695.05399
-21.0,3672,2698.405699
-21.0,3448,2701.352942
-21.0,4132,2704.930698
-20.0,4605,2708.676036
-21.0,3243,2711.635209
-21.0,3398,2714.672011
-21.0,3296,2717.652019
-20.0,3847,2721.170578
-20.0,3679,2724.299185
-20.0,3944,2727.769203
-18.0,4771,2731.933041
-21.0,3168,2734.571348
-21.0,3888,2737.881338
-21.0,3304,2740.362854
-20.0,3367,2743.125426
-21.0,3296,2746.16456
-21.0,3480,2749.013906
-20.0,3367,2752.270268
-20.0,4076,2755.647767
-21.0,3304,2758.859452
-21.0,3408,2761.045823
-21.0,3304,2764.22709
-21.0,3483,2767.331802
-21.0,4100,2770.982426
-21.0,3648,2773.958504
-20.0,4389,2777.839027
-20.0,3828,2780.999136
-21.0,3280,2784.048696
-19.0,3930,2787.452095
-21.0,3168,2790.374534
-21.0,3296,2792.763093
-21.0,3536,2795.876245
-21.0,3280,2798.85464
-20.0,4089,2802.402796
-20.0,3891,2805.803035
-19.0,3774,2809.157048
-20.0,3554,2812.272661
-19.0,3746,2815.547014
-20.0,3510,2818.809933
-20.0,3971,2822.176966
-21.0,3296,2825.312829
-20.0,3511,2827.676457
-20.0,3791,2831.30089
-20.0,3613,2834.274722
-20.0,3925,2837.990844
-20.0,4159,2841.539601
-19.0,4576,2845.759102
-21.0,4244,2849.606434
-21.0,3296,2852.326072
-21.0,3532,2855.327246
-20.0,3591,2858.410711
-20.0,4032,2861.825415
-20.0,4287,2865.372211
-17.0,5339,2869.946896
-20.0,3952,2873.068402
-20.0,3791,2876.716196
-21.0,3856,2879.866623
-20.0,4284,2883.770188
-21.0,3128,2886.378178
-20.0,3835,2889.959794
-20.0,4222,2893.231686
-21.0,3469,2896.545202
-21.0,3408,2899.256449
-21.0,3520,2902.536209
-20.0,3607,2905.575963
-20.0,3607,2909.08317
-20.0,3444,2911.550029
-20.0,3796,2915.031891
-21.0,3764,2918.0651
-21.0,3408,2921.145008
-19.0,3792,2924.369521
-19.0,4180,2928.013755
-21.0,4256,2931.484071
-20.0,3847,2934.926271
-21.0,3878,2938.031235
-18.0,4834,2942.286354
-21.0,3304,2945.025555
-20.0,3675,2948.440624
-21.0,3851,2951.467422
-20.0,3485,2954.768513
-20.0,3605,2957.621192
-19.0,4091,2961.322978
-21.0,3131,2963.976691
-21.0,3412,2966.612384
-20.0,3915,2969.839225
-20.0,4335,2973.71309
-20.0,4213,2977.629717
-21.0,3764,2980.664059
-20.0,4385,2984.597707
-19.0,4236,2988.357085
-20.0,4263,2991.790585
-21.0,3636,2994.949241
-21.0,3131,2997.077582
-20.0,4104,3000.815693
-18.0,4570,3005.120439
-19.0,3928,3007.944652
-20.0,3967,3011.408319
-19.0,5128,3016.062865
-21.0,3526,3019.417882
-20.0,3854,3022.701559
-20.0,3849,3026.265964
-21.0,3396,3028.65338
-20.0,3675,3032.033085
-21.0,3708,3035.081787
-19.0,4701,3039.261179
-21.0,3768,3042.25334
-21.0,3608,3045.610673
-21.0,3326,3048.512955
-20.0,3801,3052.033911
-21.0,3304,3054.951854
-20.0,3923,3058.460017
-21.0,4072,3061.824395
-21.0,3520,3064.996914
-20.0,3721,3068.038631
-20.0,3594,3071.249287
-20.0,4320,3074.694622
-19.0,4029,3078.356348
-21.0,3760,3081.478295
-20.0,3966,3085.157332
-20.0,3934,3087.784614
-20.0,4055,3091.630971
-20.0,3794,3094.810463
-19.0,4226,3098.614239
93.528803
-20.0,3592,3096.792985
3095.744192
-20.0,3367,3098.426694
38565
-21.0,3722,3097.29363
